timeUTC, timeOffset, red, green, blue, clear, cla, cs
1446393663, -5, 47.40, 52.70, 57.60, 52.20, 55.8129, 0.0803967
1446393723, -5, 54.80, 59.80, 64.60, 59.20, 62.9397, 0.0903177
1446393783, -5, 74.40, 81.90, 91.80, 81.00, 89.21246, 0.1251116
1446393843, -5, 78.40, 86.70, 97.10, 85.70, 94.31705, 0.13154
1446393903, -5, 44.90, 51.10, 57.30, 50.80, 54.97601, 0.07921883
1446393963, -5, 38.80, 44.50, 50.10, 44.40, 47.80386, 0.06901877
1446394023, -5, 37.10, 42.20, 47.70, 42.10, 45.60085, 0.06584927
1446394083, -5, 81.00, 88.80, 98.50, 87.80, 95.88068, 0.1334876
1446394143, -5, 43.60, 49.50, 55.70, 49.30, 53.36702, 0.0769469
1446394203, -5, 28.00, 30.60, 37.00, 30.50, 35.65615, 0.05135311
1446394263, -5, 28.40, 30.10, 36.50, 30.00, 35.4119, 0.05099362
1446394323, -5, 34.60, 39.50, 43.80, 39.50, 41.75353, 0.06027593
1446394383, -5, 36.60, 41.00, 45.80, 40.90, 43.9537, 0.06346896
1446394443, -5, 34.00, 36.50, 41.90, 36.40, 40.58941, 0.05858049
1446394503, -5, 55.90, 61.10, 68.20, 60.50, 66.32063, 0.09495398
1446394563, -5, 40.00, 44.30, 50.40, 44.00, 48.68077, 0.07027577
1446394623, -5, 27.60, 30.90, 36.30, 30.60, 35.041, 0.05044746
1446394683, -5, 22.00, 24.90, 29.10, 24.80, 27.87409, 0.03983854
1446394743, -5, 16.90, 20.00, 23.00, 19.50, 22.28162, 0.03151468
1446394803, -5, 15.80, 18.80, 21.10, 18.20, 20.57615, 0.02897534
1446394863, -5, 15.50, 18.40, 20.40, 17.80, 19.92764, 0.0280103
1446394923, -5, 15.60, 18.60, 21.00, 18.00, 20.47164, 0.0288198
1446394983, -5, 16.30, 19.40, 22.30, 18.90, 21.59424, 0.03049104
1446395043, -5, 16.80, 19.60, 23.20, 19.50, 22.09492, 0.03123663
1446395103, -5, 14.70, 17.10, 19.70, 17.20, 18.57942, 0.02600555
1446395163, -5, 16.40, 19.60, 23.20, 19.30, 22.20108, 0.03139473
1446395223, -5, 23.00, 26.10, 31.50, 26.10, 30.01907, 0.04302324
1446395283, -5, 20.40, 23.20, 28.10, 23.30, 26.65592, 0.03802728
1446395343, -5, 20.90, 23.60, 27.80, 23.60, 26.5342, 0.03784621
1446395403, -5, 22.60, 25.50, 31.10, 25.30, 29.88538, 0.04282495
1446395463, -5, 19.60, 22.20, 26.60, 22.30, 25.25442, 0.03594168
1446395523, -5, 22.30, 25.20, 30.80, 25.10, 29.47963, 0.04222296
1446395583, -5, 34.10, 37.60, 44.80, 37.40, 43.19098, 0.06236376
1446395643, -5, 59.80, 67.10, 76.10, 66.50, 73.45076, 0.1045794
1446395703, -5, 22.20, 25.40, 31.20, 25.10, 29.99856, 0.04299282
1446395763, -5, 23.00, 26.30, 32.50, 26.10, 31.12667, 0.04466491
1446395823, -5, 19.70, 22.60, 27.00, 22.40, 25.89317, 0.0368924
1446395883, -5, 15.10, 17.80, 20.10, 17.60, 19.2347, 0.02697962
1446395943, -5, 14.70, 16.70, 19.20, 16.70, 18.31021, 0.02560557
1446396003, -5, 14.50, 16.40, 19.00, 16.50, 18.02579, 0.02518314
1446396063, -5, 14.90, 17.00, 19.30, 16.90, 18.50115, 0.02588926
1446396123, -5, 14.70, 16.50, 19.00, 16.50, 18.16795, 0.02539426
1446396183, -5, 16.70, 19.70, 22.30, 19.30, 21.52985, 0.03039516
1446396243, -5, 19.30, 21.40, 25.00, 21.50, 23.85404, 0.03385653
1446396303, -5, 17.70, 20.50, 23.90, 20.40, 22.79884, 0.03228499
1446396363, -5, 15.00, 17.50, 20.00, 17.20, 19.28919, 0.02706064
1446396423, -5, 12.20, 13.90, 17.10, 14.00, 16.16769, 0.02242776
1446396483, -5, 9.80, 11.00, 13.30, 11.30, 12.37758, 0.01684362
1446396543, -5, 8.20, 9.90, 11.20, 9.30, 11.19386, 0.01511464
1446396603, -5, 8.90, 10.10, 11.70, 9.90, 11.37636, 0.0153806
1446396663, -5, 9.30, 10.30, 12.10, 10.40, 11.49061, 0.01554723
1446396723, -5, 9.80, 10.60, 12.70, 11.20, 11.57975, 0.01567728
1446396783, -5, 10.70, 12.00, 14.00, 12.20, 13.16796, 0.01800274
1446396843, -5, 12.90, 14.10, 16.50, 14.10, 15.86595, 0.02198116
1446396903, -5, 14.80, 16.70, 18.90, 16.70, 18.05765, 0.02523045
1446396963, -5, 15.40, 18.20, 20.00, 17.80, 19.35301, 0.02715555
1446397023, -5, 14.80, 16.70, 19.10, 16.70, 18.24459, 0.0255081
1446397083, -5, 13.50, 15.00, 17.90, 15.10, 17.03182, 0.02370814
1446397143, -5, 12.90, 14.10, 16.90, 14.20, 16.13105, 0.0223735
1446397203, -5, 11.60, 13.10, 15.70, 13.10, 14.97948, 0.02067083
1446397263, -5, 9.90, 11.10, 13.30, 11.40, 12.3831, 0.01685169
1446397323, -5, 8.00, 9.60, 10.90, 9.10, 10.81597, 0.01456472
1446397383, -5, 6.50, 7.40, 8.70, 7.30, 8.398121, 0.01107516
1446397443, -5, 5.50, 6.20, 7.50, 6.10, 7.266006, 0.009462952
1446397503, -5, 4.40, 5.00, 6.00, 5.20, 5.499267, 0.006985179
1446397563, -5, 3.70, 4.20, 5.10, 4.30, 4.750556, 0.005953086
1446397623, -5, 3.40, 3.70, 4.60, 3.80, 4.311336, 0.005353794
1446397683, -5, 3.10, 3.50, 4.30, 3.50, 4.10083, 0.005068382
1446397743, -5, 2.80, 3.20, 3.90, 3.10, 3.819191, 0.004688522
1446397803, -5, 3.00, 3.30, 4.10, 3.30, 3.930713, 0.004838654
1446397863, -5, 3.10, 3.50, 4.20, 3.50, 4.007359, 0.004942053
1446397923, -5, 3.10, 3.50, 4.30, 3.50, 4.10083, 0.005068382
1446397983, -5, 3.20, 3.60, 4.40, 3.60, 4.199815, 0.005202436
1446398043, -5, 3.40, 3.80, 4.60, 3.80, 4.397785, 0.005471355
1446398103, -5, 3.80, 4.30, 5.10, 4.30, 4.864857, 0.00610983
1446398163, -5, 4.40, 5.00, 5.80, 5.20, 5.312325, 0.006726335
1446398223, -5, 5.10, 5.60, 6.70, 5.80, 6.2145, 0.007981824
1446398283, -5, 6.00, 6.80, 8.00, 6.70, 7.738594, 0.01013394
1446398343, -5, 6.90, 7.90, 9.10, 7.80, 8.771723, 0.0116106
1446398403, -5, 7.00, 8.10, 9.30, 7.90, 9.050628, 0.0120113
1446398463, -5, 7.00, 8.00, 9.20, 7.90, 8.870708, 0.01175272
1446398523, -5, 7.90, 9.30, 10.30, 8.90, 10.18552, 0.0136497
1446398583, -5, 9.60, 10.40, 12.40, 10.80, 11.50588, 0.0155695
1446398643, -5, 10.10, 11.10, 13.40, 11.60, 12.3147, 0.01675154
1446398703, -5, 12.00, 13.30, 15.80, 13.40, 15.0309, 0.02074676
1446398763, -5, 14.80, 16.70, 19.10, 16.70, 18.24459, 0.0255081
1446398823, -5, 15.70, 18.70, 20.60, 18.10, 20.10328, 0.02827162
1446398883, -5, 15.80, 18.80, 21.20, 18.30, 20.56083, 0.02895255
1446398943, -5, 18.40, 20.80, 24.70, 20.90, 23.45699, 0.0332652
1446399003, -5, 16.50, 19.60, 22.50, 19.10, 21.79221, 0.03078584
1446399063, -5, 30.50, 34.20, 38.30, 34.00, 36.87219, 0.05314067
1446399123, -5, 62.60, 67.10, 73.90, 66.80, 71.84792, 0.1024338
1446399183, -5, 19.90, 22.30, 26.60, 22.40, 25.31564, 0.03603281
1446399243, -5, 17.30, 20.20, 23.80, 20.10, 22.66097, 0.03207966
1446399303, -5, 19.40, 22.00, 25.80, 21.80, 24.82199, 0.03529789
1446399363, -5, 58.40, 62.60, 68.40, 62.40, 66.43366, 0.09510818
1446399423, -5, 194.70, 201.20, 211.40, 199.50, 208.7308, 0.2500087
1446399483, -5, 204.40, 210.30, 220.30, 208.60, 217.7186, 0.257528
1446399543, -5, 198.30, 204.10, 213.50, 202.40, 211.0486, 0.251969
1446399603, -5, 195.10, 200.20, 208.30, 198.60, 206.0592, 0.2477306
1446399663, -5, 169.10, 174.20, 181.80, 172.80, 179.6382, 0.224082
1446399723, -5, 157.20, 162.50, 169.30, 161.10, 167.2534, 0.2122561
1446399783, -5, 168.00, 173.30, 179.40, 171.60, 177.6159, 0.2221846
1446399843, -5, 173.10, 176.90, 182.10, 175.30, 180.6472, 0.2250239
1446399903, -5, 108.20, 112.20, 117.10, 111.50, 115.2886, 0.1568321
1446399963, -5, 71.30, 75.10, 79.80, 74.80, 77.99882, 0.1106099
1446400023, -5, 86.50, 90.40, 94.90, 89.90, 93.14629, 0.1300752
1446400083, -5, 119.70, 123.40, 128.00, 122.50, 126.3957, 0.1695179
1446400143, -5, 56.40, 59.70, 64.50, 59.40, 62.98786, 0.09038407
1446400203, -5, 56.80, 59.30, 63.60, 59.10, 62.23861, 0.08935056
1446400263, -5, 151.70, 154.60, 158.60, 153.30, 157.3762, 0.2024628
1446400323, -5, 166.10, 167.40, 170.90, 166.10, 170.0245, 0.2149452
1446400383, -5, 72.10, 75.80, 80.30, 75.50, 78.53263, 0.1113121
1446400443, -5, 68.40, 71.70, 77.20, 71.20, 75.73792, 0.1076228
1446400503, -5, 26.50, 29.80, 34.70, 29.70, 33.26724, 0.04783114
1446400563, -5, 17.20, 19.60, 23.30, 19.80, 21.97343, 0.03105572
1446400623, -5, 19.00, 21.60, 25.60, 21.50, 24.5042, 0.03482473
1446400683, -5, 21.60, 24.80, 29.20, 24.90, 27.66092, 0.03952169
1446400743, -5, 20.70, 23.80, 28.00, 23.80, 26.62076, 0.03797497
1446400803, -5, 30.60, 33.40, 38.70, 33.40, 37.23506, 0.05367336
1446400863, -5, 24.90, 27.60, 32.90, 27.60, 31.52179, 0.04525001
1446400923, -5, 73.90, 76.40, 79.20, 75.90, 78.08934, 0.1107291
1446400983, -5, 58.30, 60.90, 64.00, 60.70, 62.67287, 0.08994984
1446401043, -5, 51.30, 53.80, 58.10, 53.60, 56.79442, 0.08177473
1446401103, -5, 116.50, 117.60, 120.50, 117.00, 119.4633, 0.1616566
1446401163, -5, 138.10, 138.70, 139.60, 137.70, 139.0542, 0.1834015
1446401223, -5, 114.80, 114.30, 113.10, 113.60, 112.919, 0.154063
1446401283, -5, 42.90, 44.00, 44.70, 43.80, 44.1189, 0.06370807
1446401343, -5, 49.60, 50.80, 50.60, 50.50, 50.08957, 0.07228956
1446401403, -5, 72.00, 73.90, 76.00, 73.60, 74.90997, 0.1065236
1446401463, -5, 73.80, 75.60, 77.70, 75.10, 76.83813, 0.109079
1446401523, -5, 69.80, 71.90, 74.90, 71.60, 73.71579, 0.1049332
1446401583, -5, 108.90, 109.90, 111.30, 109.20, 110.5761, 0.1513032
1446401643, -5, 12.70, 15.70, 19.80, 15.80, 18.42857, 0.02578141
1446401703, -5, 138.20, 137.60, 136.30, 136.50, 136.352, 0.180488
1446401763, -5, 116.60, 117.70, 118.50, 116.80, 117.9258, 0.1598877
1446401823, -5, 82.90, 84.20, 86.30, 83.60, 85.59891, 0.1204956
1446401883, -5, 34.50, 37.40, 41.40, 37.20, 40.16906, 0.05796729
1446401943, -5, 23.10, 25.80, 29.10, 25.80, 27.87064, 0.03983341
1446402003, -5, 51.30, 53.50, 55.80, 53.10, 54.92918, 0.07915285
1446402063, -5, 49.40, 51.70, 54.00, 51.40, 53.01081, 0.07644263
1446402123, -5, 12.60, 14.70, 18.30, 14.90, 17.11326, 0.02382891
1446402183, -5, 14.60, 16.70, 20.10, 16.80, 19.0148, 0.02665267
1446402243, -5, 53.30, 55.00, 56.70, 54.80, 55.77483, 0.08034317
1446402303, -5, 29.90, 32.50, 36.20, 32.50, 34.90437, 0.05024618
1446402363, -5, 39.20, 41.10, 44.50, 41.10, 43.33164, 0.06256772
1446402423, -5, 15.90, 19.40, 22.70, 18.70, 22.07428, 0.0312059
1446402483, -5, 15.60, 19.20, 22.00, 18.50, 21.38111, 0.03017369
1446402543, -5, 22.40, 25.10, 28.60, 25.10, 27.36469, 0.03908132
1446402603, -5, 26.80, 29.10, 32.50, 29.00, 31.45081, 0.04514493
1446402663, -5, 18.50, 21.30, 25.00, 21.20, 23.87113, 0.03388198
1446402723, -5, 14.90, 17.50, 20.00, 17.50, 18.93497, 0.026534
1446402783, -5, 14.50, 17.10, 19.90, 17.00, 18.92823, 0.02652397
1446402843, -5, 14.40, 16.60, 19.40, 16.80, 18.21836, 0.02546913
1446402903, -5, 19.00, 21.50, 23.60, 21.20, 22.8747, 0.03239797
1446402963, -5, 27.00, 29.00, 30.50, 28.80, 29.76823, 0.04265117
1446403023, -5, 42.40, 43.40, 43.60, 43.50, 42.75913, 0.06173719
1446403083, -5, 17.10, 20.10, 23.40, 19.90, 22.36251, 0.03163515
1446403143, -5, 14.10, 16.50, 19.40, 16.60, 18.26592, 0.02553979
1446403203, -5, 13.30, 15.30, 18.70, 15.50, 17.54808, 0.02447398
1446403263, -5, 13.20, 15.10, 18.50, 15.30, 17.37796, 0.02422156
1446403323, -5, 13.90, 15.80, 18.70, 16.00, 17.6035, 0.02455623
1446403383, -5, 14.80, 16.90, 19.20, 17.00, 18.1846, 0.02541899
1446403443, -5, 14.20, 16.30, 19.20, 16.50, 18.04272, 0.02520829
1446403503, -5, 13.90, 16.00, 19.00, 16.20, 17.83924, 0.02490615
1446403563, -5, 14.20, 16.30, 19.20, 16.40, 18.15151, 0.02536985
1446403623, -5, 13.90, 16.10, 19.20, 16.30, 18.00385, 0.02515055
1446403683, -5, 20.20, 22.20, 24.70, 22.20, 23.75439, 0.03370813
1446403743, -5, 32.50, 34.10, 35.90, 34.00, 35.0995, 0.05053362
1446403803, -5, 14.30, 17.10, 20.40, 17.00, 19.33988, 0.02713601
1446403863, -5, 22.60, 24.70, 27.60, 24.60, 26.68382, 0.03806878
1446403923, -5, 31.50, 34.20, 36.60, 34.20, 35.34414, 0.05089386
1446403983, -5, 31.40, 34.10, 36.60, 34.10, 35.33863, 0.05088575
1446404043, -5, 33.80, 35.80, 37.20, 35.70, 36.29696, 0.05229554
1446404103, -5, 34.30, 36.10, 37.30, 36.10, 36.35389, 0.05237922
1446404163, -5, 17.00, 18.80, 22.10, 18.90, 21.08358, 0.02973071
1446404223, -5, 17.80, 20.20, 22.60, 20.00, 21.78737, 0.03077864
1446404283, -5, 33.60, 35.50, 37.20, 35.50, 36.19947, 0.05215225
1446404343, -5, 19.80, 21.70, 25.10, 21.70, 24.12854, 0.03426533
1446404403, -5, 26.40, 28.20, 31.70, 28.20, 30.6839, 0.04400889
1446404463, -5, 29.90, 29.90, 33.50, 29.80, 33.07025, 0.04754014
1446404523, -5, 30.00, 29.70, 33.10, 29.60, 32.76889, 0.04709483
1446404583, -5, 26.50, 27.10, 30.00, 27.00, 29.47726, 0.04221944
1446404643, -5, 30.90, 32.30, 35.50, 32.40, 34.46449, 0.04959788
1446404703, -5, 28.00, 29.70, 31.70, 29.70, 30.79446, 0.04417274
1446404763, -5, 23.90, 24.00, 24.40, 23.90, 24.21122, 0.03438845
1446404823, -5, 30.80, 31.60, 32.30, 31.50, 31.81952, 0.04569072
1446404883, -5, 30.50, 30.80, 31.50, 30.60, 31.27569, 0.04488562
1446404943, -5, 26.70, 26.50, 26.50, 26.30, 26.50431, 0.03780174
1446405003, -5, 30.10, 29.30, 29.30, 29.10, 29.443, 0.04216859
1446405063, -5, 29.30, 28.60, 28.60, 28.40, 28.72226, 0.04109862
1446405123, -5, 21.90, 22.10, 22.70, 22.00, 22.48959, 0.03182442
1446405183, -5, 22.30, 22.60, 23.20, 22.40, 23.06545, 0.03268207
1446405243, -5, 19.90, 20.60, 21.20, 20.40, 20.97434, 0.02956809
1446405303, -5, 22.80, 22.90, 22.80, 22.70, 22.76381, 0.03223282
1446405363, -5, 18.70, 19.60, 20.50, 19.50, 20.10041, 0.02826735
1446405423, -5, 19.10, 19.80, 20.30, 19.70, 19.9802, 0.02808849
1446405483, -5, 12.20, 13.40, 14.90, 13.50, 14.22303, 0.01955497
1446405543, -5, 8.10, 9.90, 11.30, 9.50, 11.0419, 0.01489338
1446405603, -5, 8.40, 9.70, 10.80, 9.50, 10.48521, 0.01408426
1446405663, -5, 7.70, 9.20, 10.00, 8.80, 9.871739, 0.01319552
1446405723, -5, 7.60, 9.10, 10.00, 8.80, 9.75744, 0.0130303
1446405783, -5, 10.10, 11.10, 11.70, 10.90, 11.48721, 0.01554225
1446405843, -5, 16.90, 16.60, 16.10, 16.50, 16.1565, 0.02241119
1446405903, -5, 9.60, 10.60, 11.60, 10.40, 11.36616, 0.01536574
1446405963, -5, 9.20, 10.20, 11.50, 10.20, 11.03306, 0.01488051
1446406023, -5, 14.20, 14.40, 14.80, 14.40, 14.57202, 0.02006949
1446406083, -5, 10.60, 11.60, 12.90, 11.90, 12.09249, 0.01642639
1446406143, -5, 10.00, 10.80, 12.60, 11.40, 11.49731, 0.01555699
1446406203, -5, 9.20, 10.20, 11.80, 10.40, 11.0959, 0.01497199
1446406263, -5, 8.70, 10.00, 10.80, 9.50, 10.82811, 0.01458237
1446406323, -5, 9.50, 10.40, 11.30, 10.30, 10.99379, 0.01482336
1446406383, -5, 8.20, 9.60, 10.20, 9.10, 10.21738, 0.01369586
1446406443, -5, 7.90, 9.40, 9.90, 8.90, 9.898088, 0.01323362
1446406503, -5, 8.90, 10.00, 10.90, 9.80, 10.65093, 0.01432487
1446406563, -5, 16.40, 16.60, 16.70, 16.80, 16.2517, 0.02255215
1446406623, -5, 31.70, 31.30, 30.00, 31.30, 29.8786, 0.04281489
1446406683, -5, 29.60, 29.90, 29.50, 29.80, 29.24786, 0.04187898
1446406743, -5, 36.40, 35.70, 35.60, 35.70, 35.43915, 0.05103373
1446406803, -5, 33.30, 33.10, 32.70, 33.30, 32.22829, 0.0462955
1446406863, -5, 23.20, 22.60, 21.80, 22.60, 21.78996, 0.03078249
1446406923, -5, 12.10, 12.80, 14.10, 13.00, 13.47266, 0.01845047
1446406983, -5, 11.20, 12.10, 13.00, 12.10, 12.56775, 0.01712218
1446407043, -5, 8.90, 10.10, 11.20, 9.80, 11.01779, 0.01485829
1446407103, -5, 12.60, 13.30, 13.50, 13.00, 13.48334, 0.01846618
1446407163, -5, 16.80, 16.70, 16.30, 16.60, 16.29325, 0.02261368
1446407223, -5, 28.70, 26.60, 24.40, 26.40, 25.07614, 0.03567627
1446407283, -5, 29.50, 28.50, 26.30, 28.30, 26.65047, 0.03801917
1446407343, -5, 31.30, 31.70, 30.60, 31.70, 30.23866, 0.04334887
1446407403, -5, 31.20, 31.80, 31.10, 31.80, 30.65582, 0.04396728
1446407463, -5, 31.30, 31.70, 31.10, 31.80, 30.59723, 0.04388044
1446407523, -5, 32.40, 32.70, 32.80, 32.80, 32.26922, 0.04635604
1446407583, -5, 33.70, 33.80, 34.90, 33.90, 34.34847, 0.04942681
1446407643, -5, 33.40, 33.50, 34.70, 33.60, 34.14499, 0.04912671
1446407703, -5, 34.50, 34.60, 35.60, 34.70, 35.04688, 0.05045611
1446407763, -5, 35.00, 35.00, 35.90, 35.00, 35.48599, 0.05110268
1446407823, -5, 33.90, 34.20, 35.10, 34.30, 34.50177, 0.04965283
1446407883, -5, 21.30, 21.50, 21.50, 21.40, 21.33486, 0.03010483
1446407943, -5, 19.50, 19.80, 20.00, 19.70, 19.8112, 0.02783706
1446408003, -5, 26.60, 26.40, 25.80, 26.20, 25.8445, 0.03681997
1446408063, -5, 27.20, 27.20, 27.00, 27.10, 26.84577, 0.03830965
1446408123, -5, 26.60, 26.50, 26.00, 26.40, 25.90031, 0.03690303
1446408183, -5, 16.60, 16.90, 17.60, 17.00, 17.19041, 0.02394334
1446408243, -5, 30.10, 28.60, 27.30, 28.40, 27.72996, 0.03962432
1446408303, -5, 30.20, 28.80, 27.50, 28.60, 27.90008, 0.03987716
1446408363, -5, 23.80, 22.90, 22.80, 22.70, 23.04234, 0.03264765
1446408423, -5, 19.90, 19.60, 19.80, 19.60, 19.67156, 0.02762933
1446408483, -5, 9.10, 10.30, 11.80, 10.30, 11.26328, 0.01521579
1446408543, -5, 15.90, 16.30, 16.60, 16.30, 16.30356, 0.02262894
1446408603, -5, 27.30, 26.10, 24.90, 26.00, 25.15646, 0.03579585
1446408663, -5, 26.80, 25.20, 24.30, 25.10, 24.65742, 0.03505286
1446408723, -5, 29.70, 27.40, 26.30, 27.20, 26.9519, 0.0384675
1446408783, -5, 29.80, 27.80, 26.70, 27.60, 27.26428, 0.03893203
1446408843, -5, 29.40, 28.20, 27.00, 27.90, 27.45272, 0.0392122
1446408903, -5, 30.30, 29.30, 27.90, 29.00, 28.2989, 0.04046978
1446408963, -5, 30.50, 29.80, 28.50, 29.60, 28.69495, 0.04105806
1446409023, -5, 30.50, 29.90, 28.40, 29.70, 28.57914, 0.04088606
1446409083, -5, 30.40, 29.30, 27.70, 29.10, 28.03103, 0.04007177
1446409143, -5, 29.90, 28.10, 26.50, 27.80, 27.14697, 0.03875759
1446409203, -5, 29.50, 27.30, 25.70, 27.00, 26.4665, 0.03774548
1446409263, -5, 28.00, 26.30, 24.70, 25.90, 25.44617, 0.03622712
1446409323, -5, 29.80, 27.70, 26.10, 27.40, 26.83459, 0.03829302
1446409383, -5, 29.80, 28.00, 26.40, 27.70, 27.04798, 0.03861039
1446409443, -5, 29.40, 27.10, 25.50, 26.80, 26.29638, 0.03749239
1446409503, -5, 28.50, 26.50, 24.70, 26.10, 25.54076, 0.0363679
1446409563, -5, 29.10, 26.80, 24.90, 26.40, 25.8278, 0.03679512
1446409623, -5, 29.90, 28.10, 26.10, 27.70, 26.88187, 0.03836334
1446409683, -5, 30.60, 30.10, 27.90, 29.80, 28.20376, 0.04032842
1446409743, -5, 31.10, 31.80, 30.50, 31.70, 30.17593, 0.04325586
1446409803, -5, 13.80, 14.70, 15.10, 14.50, 14.89158, 0.02054105
1446409863, -5, 26.70, 26.90, 26.50, 26.70, 26.41495, 0.0376688
1446409923, -5, 36.70, 36.60, 35.90, 36.30, 35.92843, 0.05175368
1446409983, -5, 37.40, 37.40, 36.10, 37.10, 36.13164, 0.05205251
1446410043, -5, 39.50, 39.70, 36.90, 39.20, 37.16809, 0.05357508
1446410103, -5, 41.00, 41.20, 37.40, 40.80, 37.60938, 0.05422248
1446410163, -5, 41.40, 41.50, 37.40, 41.10, 37.65377, 0.05428759
1446410223, -5, 39.90, 40.10, 36.70, 39.50, 37.112, 0.05349274
1446410283, -5, 20.70, 21.50, 20.70, 21.20, 20.63755, 0.02906674
1446410343, -5, 38.60, 38.80, 35.80, 38.20, 36.19907, 0.05215165
1446410403, -5, 26.10, 26.50, 25.20, 26.10, 25.33965, 0.03606855
1446410463, -5, 34.70, 34.90, 32.50, 34.60, 32.57313, 0.04680544
1446410523, -5, 31.00, 31.50, 27.90, 31.10, 28.11121, 0.04019091
1446410583, -5, 30.50, 29.40, 25.90, 28.90, 26.68043, 0.03806373
1446410643, -5, 28.70, 26.80, 23.20, 26.30, 24.23618, 0.03442561
1446410703, -5, 27.20, 25.70, 22.30, 25.20, 23.22287, 0.03291653
1446410763, -5, 25.10, 24.30, 21.00, 23.90, 21.62679, 0.03053951
1446410823, -5, 20.70, 20.50, 18.20, 20.00, 18.74174, 0.02624678
1446410883, -5, 17.50, 18.10, 16.30, 17.60, 16.61063, 0.02308381
1446410943, -5, 14.90, 14.90, 13.50, 14.80, 13.54896, 0.01856267
1446411003, -5, 13.20, 12.70, 11.70, 12.70, 11.77565, 0.01596329
1446411063, -5, 11.70, 11.20, 10.80, 11.60, 10.41655, 0.01398464
1446411123, -5, 11.80, 11.10, 10.70, 11.60, 10.26449, 0.01376413
1446411183, -5, 12.00, 11.30, 10.70, 11.70, 10.38431, 0.01393786
1446411243, -5, 10.90, 10.60, 10.00, 11.00, 9.579998, 0.01277403
1446411303, -5, 10.30, 10.20, 9.40, 10.10, 9.485342, 0.01263745
1446411363, -5, 9.80, 10.00, 8.90, 9.50, 9.358551, 0.01245463
1446411423, -5, 9.40, 9.70, 8.70, 9.10, 9.236, 0.01227808
1446411483, -5, 8.70, 9.10, 8.20, 8.70, 8.490136, 0.01120689
1446411543, -5, 8.60, 8.90, 8.10, 8.50, 8.413489, 0.01109715
1446411603, -5, 8.60, 8.90, 8.20, 8.50, 8.506958, 0.01123098
1446411663, -5, 9.70, 9.90, 9.00, 9.40, 9.446508, 0.01258144
1446411723, -5, 9.80, 9.90, 9.00, 9.50, 9.365574, 0.01246475
1446411783, -5, 10.60, 10.30, 9.70, 10.50, 9.500617, 0.01265948
1446411843, -5, 11.30, 10.50, 10.00, 11.10, 9.496173, 0.01265307
1446411903, -5, 11.00, 10.40, 9.70, 10.80, 9.372113, 0.01247418
1446411963, -5, 11.10, 10.40, 9.70, 10.80, 9.399966, 0.01251433
1446412023, -5, 12.20, 11.00, 10.00, 11.50, 9.743943, 0.01301079
1446412083, -5, 12.60, 11.20, 10.00, 11.60, 9.919462, 0.01326454
1446412143, -5, 11.40, 10.40, 9.30, 10.80, 9.109643, 0.0120962
1446412203, -5, 9.90, 9.80, 8.30, 9.30, 8.870256, 0.01175207
1446412263, -5, 7.50, 7.30, 6.70, 7.10, 6.938361, 0.008999597
1446412323, -5, 4.80, 4.90, 5.10, 5.00, 4.900567, 0.006158864
1446412383, -5, 4.80, 4.80, 5.00, 4.90, 4.829435, 0.006061221
1446412443, -5, 6.00, 5.60, 5.40, 5.80, 5.250057, 0.00664028
1446412503, -5, 4.90, 4.80, 4.90, 4.90, 4.763817, 0.005971255
1446412563, -5, 3.40, 3.60, 4.00, 3.60, 3.881637, 0.004772542
1446412623, -5, 2.80, 3.00, 3.60, 3.00, 3.474669, 0.004227207
1446412683, -5, 2.60, 2.70, 3.40, 2.80, 3.190251, 0.00384942
1446412743, -5, 2.30, 2.50, 3.20, 2.60, 2.964427, 0.003551614
1446412803, -5, 2.00, 2.30, 3.00, 2.30, 2.847392, 0.003398077
1446412863, -5, 1.90, 2.10, 2.90, 2.10, 2.770745, 0.003297836
1446412923, -5, 1.80, 2.10, 2.80, 2.00, 2.758209, 0.003281465
1446412983, -5, 1.80, 2.00, 2.70, 2.00, 2.57829, 0.003047282
1446413043, -5, 1.70, 1.90, 2.60, 1.90, 2.479304, 0.002919081
1446413103, -5, 1.70, 1.90, 2.50, 1.90, 2.385834, 0.002798462
1446413163, -5, 1.70, 1.90, 2.50, 1.90, 2.385834, 0.002798462
1446413223, -5, 1.80, 1.90, 2.40, 1.90, 2.320216, 0.002714048
1446413283, -5, 1.60, 1.70, 2.20, 1.70, 2.122246, 0.002460756
1446413343, -5, 1.50, 1.60, 2.10, 1.60, 2.023261, 0.002334934
1446413403, -5, 1.60, 1.60, 2.10, 1.60, 2.051113, 0.00237028
1446413463, -5, 1.50, 1.50, 2.00, 1.50, 1.952129, 0.002244877
1446413523, -5, 1.40, 1.40, 1.90, 1.40, 1.853144, 0.00212008
1446413583, -5, 1.20, 1.30, 1.70, 1.20, 1.741622, 0.001980242
1446413643, -5, 1.20, 1.20, 1.70, 1.10, 1.763961, 0.002008186
1446413703, -5, 1.00, 1.10, 1.60, 1.00, 1.637123, 0.001849992
1446413763, -5, 0.90, 1.00, 1.40, 0.90, 1.444667, 0.001612246
1446413823, -5, 0.90, 0.90, 1.40, 0.90, 1.358219, 0.001506433
1446413883, -5, 0.80, 0.90, 1.30, 0.80, 1.345682, 0.001491141
1446413943, -5, 0.80, 0.80, 1.20, 0.70, 1.27455, 0.001404647
1446414003, -5, 0.70, 0.70, 1.20, 0.70, 1.160249, 0.001266661
1446414063, -5, 0.70, 0.70, 1.10, 0.60, 1.175565, 0.001285076
