timeUTC,timeOffset,activityIndex,activityCount
1435611666,-5,0.662837722,
1435611696,-5,0.627121515,
1435611726,-5,0.590271799,
1435611756,-5,0.554179914,
1435611786,-5,0.519544832,
1435611816,-5,0.486838758,
1435611846,-5,0.457157501,
1435611876,-5,0.432412863,
1435611906,-5,0.414683395,
1435611936,-5,0.405031776,
1435611966,-5,0.402490772,
1435611996,-5,0.403954053,
1435612026,-5,0.405285564,
1435612056,-5,0.403260619,
1435612086,-5,0.397391811,
1435612116,-5,0.390596566,
1435612146,-5,0.388179726,
1435612176,-5,0.395446434,
1435612206,-5,0.414994859,
1435612236,-5,0.444938174,
1435612266,-5,0.478883582,
1435612296,-5,0.507716632,
1435612326,-5,0.522499051,
1435612356,-5,0.517419063,
1435612386,-5,0.491829962,
1435612416,-5,0.450778348,
1435612446,-5,0.403914055,
1435612476,-5,0.363069799,
1435612506,-5,0.339123593,
1435612536,-5,0.338968692,
1435612566,-5,0.363491918,
1435612596,-5,0.407273356,
1435612626,-5,0.460251348,
1435612656,-5,0.510872454,
1435612686,-5,0.549621673,
1435612716,-5,0.571571778,
1435612746,-5,0.576988646,
1435612776,-5,0.569883428,
1435612806,-5,0.555377969,
1435612836,-5,0.537263453,
1435612866,-5,0.516928212,
1435612896,-5,0.493995318,
1435612926,-5,0.468015126,
1435612956,-5,0.439994416,
1435612986,-5,0.412740664,
1435613016,-5,0.389807024,
1435613046,-5,0.373774544,
1435613076,-5,0.365057188,
1435613106,-5,0.362074631,
1435613136,-5,0.36273179,
1435613166,-5,0.366234311,
1435613196,-5,0.373961671,
1435613226,-5,0.388699536,
1435613256,-5,0.412568477,
1435613286,-5,0.444922872,
1435613316,-5,0.481599126,
1435613346,-5,0.516158395,
1435613376,-5,0.542558081,
1435613406,-5,0.557799379,
1435613436,-5,0.563060637,
1435613466,-5,0.562683268,
1435613496,-5,0.561577664,
1435613526,-5,0.562468755,
1435613556,-5,0.564416396,
1435613586,-5,0.563294057,
1435613616,-5,0.553870749,
1435613646,-5,0.532417573,
1435613676,-5,0.498675006,
1435613706,-5,0.456454371,
1435613736,-5,0.412818799,
1435613766,-5,0.37627027,
